temperatura_sala,consumo_iluminacion,temperatura_exterior,humedad_exterior,temperatura_meteorologica,hora,dia_semana,mes,es_fin_de_semana,rango_termico
18.89,20,-5.65111111111111,92.5,-4.05,21,1,1,0,2
18.89,10,-5.60111111111111,92.0,-3.9,21,1,1,0,2
18.89,10,-5.59,91.5,-3.75,21,1,1,0,2
18.89,0,-5.585,91.0,-3.6,22,1,1,0,2
19.0,10,-5.53,91.0,-3.6666666666666714,22,1,1,0,2
18.9266666666667,0,-5.47777777777778,91.0,-3.7333333333333294,22,1,1,0,2
18.89,0,-5.5,91.0,-3.8,22,1,1,0,2
18.89,0,-5.54055555555556,91.0,-3.86666666666667,22,1,1,0,2
18.9266666666667,0,-5.69111111111111,91.0,-3.9333333333333296,22,1,1,0,2
19.0,0,-5.75111111111111,91.0,-4.0,23,1,1,0,2
18.89,0,-5.78055555555556,91.5,-4.0833333333333295,23,1,1,0,2
18.89,0,-5.93333333333333,92.0,-4.16666666666667,23,1,1,0,2
19.0,0,-6.01,92.5,-4.25,23,1,1,0,2
18.9266666666667,0,-6.01,93.0,-4.3333333333333295,23,1,1,0,2
18.89,0,-6.0,93.5,-4.41666666666667,23,1,1,0,2
18.89,0,-5.97777777777778,94.0,-4.5,0,2,1,0,2
18.79,0,-5.76166666666667,94.0,-4.55,0,2,1,0,2
18.7675,0,-5.44222222222222,94.0,-4.6,0,2,1,0,2
18.7,0,-5.12722222222222,94.0,-4.65,0,2,1,0,2
18.6666666666667,0,-4.74944444444444,94.0,-4.7,0,2,1,0,2
18.6,0,-4.575,94.0,-4.75,0,2,1,0,2
18.5,0,-4.63,94.0,-4.8,1,2,1,0,2
18.5,0,-4.86,93.8333333333333,-4.81111111111111,1,2,1,0,2
18.39,0,-4.98611111111111,93.6666666666667,-4.82222222222222,1,2,1,0,2
18.39,0,-5.10777777777778,93.5,-4.8333333333333295,1,2,1,0,2
18.29,0,-5.23277777777778,93.3333333333333,-4.84444444444444,1,2,1,0,2
18.23,0,-5.37222222222222,93.1666666666667,-4.85555555555556,1,2,1,0,2
18.2,0,-5.48833333333333,93.0,-4.86666666666667,2,2,1,0,2
18.1333333333333,0,-5.59111111111111,92.8333333333333,-4.87777777777778,2,2,1,0,2
18.1,0,-5.6233333333333295,92.6666666666667,-4.888888888888889,2,2,1,0,2
18.033333333333296,0,-5.6233333333333295,92.5,-4.9,2,2,1,0,2
18.0,0,-5.68444444444444,92.3333333333333,-4.91111111111111,2,2,1,0,2
17.9266666666667,0,-5.75285714285714,92.1666666666667,-4.92222222222222,2,2,1,0,2
17.89,0,-5.86190476190476,92.0,-4.93333333333333,3,2,1,0,2
17.8233333333333,0,-5.81666666666667,91.8333333333333,-4.94444444444444,3,2,1,0,2
17.79,0,-5.85,91.6666666666667,-4.95555555555556,3,2,1,0,2
17.7225,0,-5.86111111111111,91.5,-4.96666666666667,3,2,1,0,2
17.7,0,-5.745,91.3333333333333,-4.97777777777778,3,2,1,0,2
17.7,0,-5.59166666666667,91.1666666666667,-4.98888888888889,3,2,1,0,2
17.6333333333333,0,-5.43888888888889,91.0,-5.0,4,2,1,0,2
17.5,0,-5.23833333333333,90.8333333333333,-4.8333333333333295,4,2,1,0,2
17.5,0,-5.22666666666667,90.6666666666667,-4.66666666666667,4,2,1,0,2
17.5,0,-5.22666666666667,90.5,-4.5,4,2,1,0,2
17.5,0,-5.125,90.3333333333333,-4.3333333333333295,4,2,1,0,2
17.39,0,-4.95944444444444,90.1666666666667,-4.16666666666667,4,2,1,0,2
17.39,0,-4.6633333333333296,90.0,-4.0,5,2,1,0,2
17.3566666666667,0,-4.54944444444444,90.0,-3.8333333333333295,5,2,1,0,2
17.29,0,-4.36111111111111,90.0,-3.6666666666666714,5,2,1,0,2
17.29,0,-4.14888888888889,90.0,-3.5,5,2,1,0,2
17.23,0,-3.90277777777778,90.0,-3.333333333333329,5,2,1,0,2
17.2,0,-3.6916666666666695,90.0,-3.16666666666667,5,2,1,0,2
17.2,0,-3.51333333333333,90.0,-3.0,6,2,1,0,2
17.1666666666667,0,-3.41111111111111,90.0,-2.966666666666669,6,2,1,0,2
17.1,10,-3.48222222222222,90.0,-2.93333333333333,6,2,1,0,2
17.1,0,-3.575,90.0,-2.9,6,2,1,0,2
17.1,10,-3.545,90.0,-2.86666666666667,6,2,1,0,2
17.1,10,-3.53,90.0,-2.833333333333329,6,2,1,0,2
17.0666666666667,0,-3.45,90.0,-2.8,7,2,1,0,2
17.0,0,-3.4,89.3333333333333,-2.7333333333333294,7,2,1,0,2
17.0,10,-3.41111111111111,88.6666666666667,-2.66666666666667,7,2,1,0,2
17.0,0,-3.47722222222222,88.0,-2.6,7,2,1,0,2
16.89,0,-3.68444444444444,87.3333333333333,-2.53333333333333,7,2,1,0,2
16.89,0,-3.87555555555556,86.6666666666667,-2.466666666666669,7,2,1,0,2
16.89,0,-3.82666666666667,86.0,-2.4,8,2,1,0,2
16.89,0,-3.66722222222222,86.3333333333333,-2.36666666666667,8,2,1,0,2
16.79,10,-3.51333333333333,86.6666666666667,-2.333333333333329,8,2,1,0,2
16.79,10,-3.30444444444444,87.0,-2.3,8,2,1,0,2
16.79,20,-3.1725,87.3333333333333,-2.2666666666666706,8,2,1,0,2
16.79,10,-3.0,87.6666666666667,-2.2333333333333294,8,2,1,0,2
16.89,10,-2.93333333333333,88.0,-2.2,9,2,1,0,2
16.89,10,-2.79,88.1666666666667,-2.16666666666667,9,2,1,0,2
16.89,0,-2.73,88.3333333333333,-2.13333333333333,9,2,1,0,2
16.9633333333333,10,-2.56,88.5,-2.1,9,2,1,0,2
17.0,10,-2.43333333333333,88.6666666666667,-2.06666666666667,9,2,1,0,2
16.89,0,-2.26,88.8333333333333,-2.03333333333333,9,2,1,0,2
16.89,10,-2.025,89.0,-2.0,10,2,1,0,2
16.89,10,-1.826666666666669,88.8333333333333,-1.95,10,2,1,0,2
16.89,0,-1.66666666666667,88.6666666666667,-1.9,10,2,1,0,2
16.89,10,-1.46,88.5,-1.85,10,2,1,0,2
16.8233333333333,0,-1.13333333333333,88.3333333333333,-1.8,10,2,1,0,2
16.79,10,-0.933333333333333,88.1666666666667,-1.75,10,2,1,0,2
16.79,0,-0.766666666666667,88.0,-1.7,11,2,1,0,2
16.79,10,-0.5666666666666669,87.3333333333333,-1.56666666666667,11,2,1,0,2
16.79,0,-0.3666666666666669,86.6666666666667,-1.43333333333333,11,2,1,0,2
16.79,0,-0.233333333333333,86.0,-1.3,11,2,1,0,2
16.79,0,-0.0333333333333332,85.3333333333333,-1.16666666666667,11,2,1,0,2
16.79,0,0.1666666666666669,84.6666666666667,-1.03333333333333,11,2,1,0,2
16.79,10,0.233333333333333,84.0,-0.9,12,2,1,0,2
16.79,0,0.3499999999999999,83.8333333333333,-0.8166666666666669,12,2,1,0,2
16.79,0,0.4749999999999999,83.6666666666667,-0.733333333333333,12,2,1,0,2
16.79,0,0.6199999999999999,83.5,-0.65,12,2,1,0,2
16.79,0,0.95,83.3333333333333,-0.566666666666667,12,2,1,0,2
16.79,0,1.29,83.1666666666667,-0.4833333333333329,12,2,1,0,2
16.76,0,1.35666666666667,83.0,-0.4,13,2,1,0,2
16.7,0,1.4175,82.6666666666667,-0.2833333333333329,13,2,1,0,2
16.76,0,1.5,82.3333333333333,-0.166666666666667,13,2,1,0,2
16.7,0,1.795,82.0,-0.05,13,2,1,0,1
16.7,0,2.09,81.6666666666667,0.0666666666666666,13,2,1,0,1
16.7,0,2.19,81.3333333333333,0.1833333333333329,13,2,1,0,1
16.7,0,2.29,81.0,0.3,14,2,1,0,1
16.7,0,2.29,80.8333333333333,0.35,14,2,1,0,1
16.7,0,2.29,80.6666666666667,0.4,14,2,1,0,1
16.7,0,2.26,80.5,0.45,14,2,1,0,1
16.7,0,2.2,80.3333333333333,0.5,14,2,1,0,1
16.6,0,2.245,80.1666666666667,0.55,14,2,1,0,1
16.6,0,2.23,80.0,0.6,15,2,1,0,1
16.6,0,2.16333333333333,80.5,0.6,15,2,1,0,1
16.6,0,2.03,81.0,0.6,15,2,1,0,1
16.6,0,2.03,81.5,0.6,15,2,1,0,1
16.5666666666667,0,2.16333333333333,82.0,0.6,15,2,1,0,1
16.55,0,2.2,82.5,0.6,15,2,1,0,1
16.5,0,2.2,83.0,0.6,16,2,1,0,1
16.5,0,2.12666666666667,83.6666666666667,0.55,16,2,1,0,1
16.5,0,2.09,84.3333333333333,0.5,16,2,1,0,1
16.5,0,2.03,85.0,0.45,16,2,1,0,1
16.4266666666667,0,1.9,85.6666666666667,0.4,16,2,1,0,1
16.4266666666667,0,1.826666666666669,86.3333333333333,0.35,16,2,1,0,1
16.4266666666667,0,1.6,87.0,0.3,17,2,1,0,1
16.39,0,1.53333333333333,87.5,0.266666666666667,17,2,1,0,1
16.39,0,1.39,88.0,0.233333333333333,17,2,1,0,1
16.39,0,1.32333333333333,88.5,0.2,17,2,1,0,2
16.39,0,1.2,89.0,0.166666666666667,17,2,1,0,2
16.39,10,1.2,89.5,0.133333333333333,17,2,1,0,2
16.39,0,1.1,90.0,0.1,18,2,1,0,2
16.5,0,1.1,90.5,0.05,18,2,1,0,2
16.5,10,1.1,91.0,0.0,18,2,1,0,2
16.6333333333333,0,0.975,91.5,-0.05,18,2,1,0,2
16.76,10,0.8,92.0,-0.1,18,2,1,0,2
16.96,10,0.8,92.5,-0.15,18,2,1,0,2
17.2225,30,0.8,93.0,-0.2,19,2,1,0,2
17.4633333333333,30,0.8,92.5,-0.15,19,2,1,0,2
17.6633333333333,40,0.8,92.0,-0.1,19,2,1,0,2
17.8566666666667,30,0.6999999999999998,91.5,-0.05,19,2,1,0,2
18.033333333333296,40,0.6999999999999998,91.0,0.0,19,2,1,0,2
18.1666666666667,50,0.733333333333333,90.5,0.05,19,2,1,0,2
18.32333333333329,40,0.8,90.0,0.1,20,2,1,0,2
18.463333333333296,40,0.8,90.0,0.133333333333333,20,2,1,0,2
18.6333333333333,30,0.8,90.0,0.166666666666667,20,2,1,0,2
18.76,20,0.833333333333333,90.0,0.2,20,2,1,0,2
18.9266666666667,10,0.9,90.0,0.233333333333333,20,2,1,0,2
19.0,20,0.9,90.0,0.266666666666667,20,2,1,0,2
19.1333333333333,10,0.9,90.0,0.3,21,2,1,0,2
19.2,10,0.95,89.8333333333333,0.3,21,2,1,0,2
19.29,20,0.9,89.6666666666667,0.3,21,2,1,0,2
19.29,10,0.9,89.5,0.3,21,2,1,0,2
19.39,20,0.9,89.3333333333333,0.3,21,2,1,0,2
19.463333333333296,10,0.9,89.1666666666667,0.3,21,2,1,0,2
19.5,10,0.9,89.0,0.3,22,2,1,0,2
19.575,20,0.833333333333333,88.8333333333333,0.3,22,2,1,0,2
19.6,10,0.9,88.6666666666667,0.3,22,2,1,0,2
19.6,20,0.9,88.5,0.3,22,2,1,0,2
19.6,10,0.9,88.3333333333333,0.3,22,2,1,0,2
19.6,10,0.833333333333333,88.1666666666667,0.3,22,2,1,0,2
19.6,20,0.9,88.0,0.3,23,2,1,0,2
19.56666666666669,10,0.833333333333333,88.0,0.25,23,2,1,0,2
19.5,10,0.8,88.0,0.2,23,2,1,0,2
19.5,20,0.6666666666666669,88.0,0.15,23,2,1,0,2
19.4266666666667,10,0.5999999999999999,88.0,0.1,23,2,1,0,2
19.3566666666667,0,0.5999999999999999,88.0,0.05,23,2,1,0,2
19.29,0,0.5999999999999999,88.0,0.0,0,3,1,0,2
19.2,0,0.5999999999999999,88.3333333333333,-0.166666666666667,0,3,1,0,2
19.1333333333333,0,0.5999999999999999,88.6666666666667,-0.333333333333333,0,3,1,0,2
19.06666666666669,0,0.6666666666666669,89.0,-0.5,0,3,1,0,2
19.0,0,0.6666666666666669,89.3333333333333,-0.666666666666667,0,3,1,0,2
18.89,0,0.5999999999999999,89.6666666666667,-0.8333333333333329,0,3,1,0,2
18.82333333333329,0,0.6666666666666669,90.0,-1.0,1,3,1,0,2
18.76,0,0.6333333333333329,90.6666666666667,-1.16666666666667,1,3,1,0,2
18.675,0,0.6999999999999998,91.3333333333333,-1.33333333333333,1,3,1,0,2
18.6,0,0.6999999999999998,92.0,-1.5,1,3,1,0,2
18.56666666666669,0,0.6999999999999998,92.6666666666667,-1.66666666666667,1,3,1,0,2
18.5,0,0.5999999999999999,93.3333333333333,-1.8333333333333297,1,3,1,0,2
18.39,0,0.6666666666666669,94.0,-2.0,2,3,1,0,2
18.39,0,0.6999999999999998,93.5,-1.8,2,3,1,0,2
18.29,0,0.6999999999999998,93.0,-1.6,2,3,1,0,2
18.29,0,0.6999999999999998,92.5,-1.4,2,3,1,0,2
18.2,0,0.6999999999999998,92.0,-1.2,2,3,1,0,2
18.2,0,0.6333333333333329,91.5,-1.0,2,3,1,0,2
18.1,0,0.5999999999999999,91.0,-0.8,3,3,1,0,2
18.1,0,0.5999999999999999,90.8333333333333,-0.7833333333333331,3,3,1,0,2
18.0,0,0.5666666666666669,90.6666666666667,-0.766666666666667,3,3,1,0,2
18.0,0,0.5,90.5,-0.75,3,3,1,0,2
17.89,0,0.466666666666667,90.3333333333333,-0.733333333333333,3,3,1,0,2
17.89,0,0.4,90.1666666666667,-0.716666666666667,3,3,1,0,2
17.89,0,0.3666666666666669,90.0,-0.7,4,3,1,0,2
17.8233333333333,0,0.3666666666666669,89.6666666666667,-0.7833333333333331,4,3,1,0,2
17.76,0,0.2999999999999999,89.3333333333333,-0.866666666666667,4,3,1,0,2
17.745,0,0.233333333333333,89.0,-0.95,4,3,1,0,2
17.7,0,0.2,88.6666666666667,-1.03333333333333,4,3,1,0,2
17.7,0,0.1333333333333329,88.3333333333333,-1.11666666666667,4,3,1,0,2
17.6333333333333,0,0.1,88.0,-1.2,5,3,1,0,2
17.6,0,0.0,88.1666666666667,-1.36666666666667,5,3,1,0,2
17.6,0,-0.233333333333333,88.3333333333333,-1.53333333333333,5,3,1,0,2
17.5,0,-0.5,88.5,-1.7,5,3,1,0,2
17.5,0,-0.833333333333333,88.6666666666667,-1.86666666666667,5,3,1,0,2
17.5,0,-1.26333333333333,88.8333333333333,-2.03333333333333,5,3,1,0,2
17.5,0,-1.53,89.0,-2.2,6,3,1,0,2
17.39,10,-1.76666666666667,89.1666666666667,-2.13333333333333,6,3,1,0,2
17.39,0,-1.9666666666666697,89.3333333333333,-2.06666666666667,6,3,1,0,2
17.3566666666667,0,-2.06,89.5,-2.0,6,3,1,0,2
17.3566666666667,10,-1.93333333333333,89.6666666666667,-1.93333333333333,6,3,1,0,2
17.3566666666667,0,-1.96333333333333,89.8333333333333,-1.86666666666667,6,3,1,0,2
17.29,10,-2.09,90.0,-1.8,7,3,1,0,2
17.29,10,-2.43333333333333,90.1666666666667,-1.9666666666666697,7,3,1,0,2
17.23,10,-2.56,90.3333333333333,-2.13333333333333,7,3,1,0,2
17.2,10,-2.59,90.5,-2.3,7,3,1,0,2
17.2,10,-2.59,90.6666666666667,-2.466666666666669,7,3,1,0,2
17.1333333333333,0,-2.5,90.8333333333333,-2.63333333333333,7,3,1,0,2
17.1,0,-2.62666666666667,91.0,-2.8,8,3,1,0,2
17.1,0,-2.833333333333329,91.3333333333333,-3.05,8,3,1,0,2
17.0,0,-3.03,91.6666666666667,-3.3,8,3,1,0,2
17.0,0,-3.16333333333333,92.0,-3.55,8,3,1,0,2
17.0,0,-3.23,92.3333333333333,-3.8,8,3,1,0,2
16.9266666666667,0,-3.23,92.6666666666667,-4.05,8,3,1,0,2
16.89,0,-3.29,93.0,-4.3,9,3,1,0,2
16.89,0,-3.29,92.5,-3.8333333333333295,9,3,1,0,2
16.89,20,-3.29,92.0,-3.36666666666667,9,3,1,0,2
16.89,10,-3.29,91.5,-2.9,9,3,1,0,2
16.79,20,-3.16333333333333,91.0,-2.43333333333333,9,3,1,0,2
16.79,10,-3.03,90.5,-1.9666666666666697,9,3,1,0,2
16.8233333333333,20,-2.9,90.0,-1.5,10,3,1,0,2
16.8233333333333,10,-2.76666666666667,87.6666666666667,-1.08333333333333,10,3,1,0,2
16.89,10,-2.545,85.3333333333333,-0.666666666666667,10,3,1,0,2
16.89,20,-2.22333333333333,83.0,-0.25,10,3,1,0,2
17.0,10,-1.96333333333333,80.6666666666667,0.166666666666667,10,3,1,0,2
17.0,20,-1.63333333333333,78.3333333333333,0.5833333333333329,10,3,1,0,2
17.0,20,-1.36,76.0,1.0,11,3,1,0,2
17.1,10,-1.06666666666667,74.3333333333333,1.2,11,3,1,0,2
17.1666666666667,20,-0.8,72.6666666666667,1.4,11,3,1,0,2
17.2,10,-0.466666666666667,71.0,1.6,11,3,1,0,2
17.2,0,-0.2666666666666669,69.3333333333333,1.8,11,3,1,0,2
17.2,10,0.0333333333333332,67.6666666666667,2.0,11,3,1,0,2
17.26,0,0.233333333333333,66.0,2.2,12,3,1,0,2
17.29,0,0.433333333333333,64.3333333333333,2.43333333333333,12,3,1,0,2
17.29,10,0.6333333333333329,62.66666666666671,2.66666666666667,12,3,1,0,2
17.29,0,0.8,61.0,2.9,12,3,1,0,2
17.29,0,0.933333333333333,59.33333333333329,3.13333333333333,12,3,1,0,2
17.29,10,1.16333333333333,57.66666666666671,3.36666666666667,12,3,1,0,2
17.29,0,1.4725,56.0,3.6,13,3,1,0,2
17.29,0,1.72666666666667,56.0,3.7333333333333294,13,3,1,0,2
17.29,0,2.066666666666669,56.0,3.86666666666667,13,3,1,0,2
17.29,0,2.333333333333329,56.0,4.0,13,3,1,0,1
17.29,0,2.53,56.0,4.133333333333329,13,3,1,0,1
17.29,0,2.66333333333333,56.0,4.26666666666667,13,3,1,0,1
17.3233333333333,0,2.93333333333333,56.0,4.4,14,3,1,0,1
17.39,0,3.0,55.16666666666671,4.45,14,3,1,0,1
17.5333333333333,0,3.12666666666667,54.33333333333329,4.5,14,3,1,0,1
17.6666666666667,0,3.2,53.5,4.55,14,3,1,0,1
17.8233333333333,0,3.29,52.66666666666671,4.6,14,3,1,0,1
17.89,0,3.36333333333333,51.83333333333329,4.65,14,3,1,0,1
18.033333333333296,0,3.4,51.0,4.7,15,3,1,0,1
18.1666666666667,0,3.4,52.5,4.66666666666667,15,3,1,0,1
18.4266666666667,0,3.32666666666667,54.0,4.633333333333329,15,3,1,0,2
18.56666666666669,0,3.466666666666669,55.5,4.6,15,3,1,0,2
18.82333333333329,0,3.5,57.0,4.56666666666667,15,3,1,0,2
18.963333333333296,0,3.36333333333333,58.5,4.53333333333333,15,3,1,0,2
19.1333333333333,0,3.23,60.0,4.5,16,3,1,0,2
19.2,0,3.026666666666669,61.66666666666671,4.133333333333329,16,3,1,0,2
19.23,0,2.82666666666667,63.33333333333329,3.766666666666671,16,3,1,0,2
19.29,0,2.43,65.0,3.4,16,3,1,0,2
19.26,0,2.23,66.6666666666667,3.03333333333333,16,3,1,0,2
19.2,0,1.8,68.3333333333333,2.66666666666667,16,3,1,0,2
19.2,0,1.46,70.0,2.3,17,3,1,0,2
19.1,0,0.9,71.1666666666667,1.9666666666666697,17,3,1,0,2
19.1,0,0.5666666666666669,72.3333333333333,1.63333333333333,17,3,1,0,2
19.0,0,0.2,73.5,1.3,17,3,1,0,2
19.0,0,-0.1333333333333329,74.6666666666667,0.966666666666667,17,3,1,0,2
18.963333333333296,10,-0.466666666666667,75.8333333333333,0.633333333333333,17,3,1,0,2
18.82333333333329,10,-0.8,77.0,0.3,18,3,1,0,2
18.79,30,-1.0,78.1666666666667,0.116666666666667,18,3,1,0,2
18.79,20,-1.1,79.3333333333333,-0.0666666666666667,18,3,1,0,2
18.5633333333333,10,-1.32666666666667,80.5,-0.25,18,3,1,0,2
18.29,20,-1.53333333333333,81.6666666666667,-0.4333333333333329,18,3,1,0,2
18.4266666666667,30,-1.6,82.8333333333333,-0.616666666666667,18,3,1,0,2
18.56666666666669,20,-1.73,84.0,-0.8,19,3,1,0,2
18.7,30,-1.79,84.0,-0.766666666666667,19,3,1,0,2
18.7,0,-1.8633333333333293,84.0,-0.733333333333333,19,3,1,0,2
18.82333333333329,10,-1.79,84.0,-0.7,19,3,1,0,2
18.963333333333296,10,-1.9,84.0,-0.666666666666667,19,3,1,0,2
19.1333333333333,0,-1.9666666666666697,84.0,-0.633333333333333,19,3,1,0,2
19.2,10,-2.0,84.0,-0.6,20,3,1,0,2
19.29,20,-2.0,83.6666666666667,-0.316666666666667,20,3,1,0,2
19.29,20,-1.8633333333333293,83.3333333333333,-0.0333333333333333,20,3,1,0,2
19.3566666666667,10,-1.79,83.0,0.25,20,3,1,0,2
19.39,0,-1.63333333333333,82.6666666666667,0.533333333333333,20,3,1,0,2
19.39,0,-1.5,82.3333333333333,0.8166666666666669,20,3,1,0,2
19.4266666666667,0,-1.245,82.0,1.1,21,3,1,0,2
19.56666666666669,0,-1.2,82.5,0.9833333333333328,21,3,1,0,2
19.6333333333333,0,-1.2,83.0,0.866666666666667,21,3,1,0,2
19.7,10,-1.32333333333333,83.5,0.75,21,3,1,0,2
19.73,0,-1.46333333333333,84.0,0.633333333333333,21,3,1,0,2
19.8566666666667,0,-1.66333333333333,84.5,0.5166666666666672,21,3,1,0,2
19.9266666666667,0,-1.8633333333333293,85.0,0.4,22,3,1,0,2
20.0,0,-2.03,85.8333333333333,0.233333333333333,22,3,1,0,2
20.033333333333296,0,-2.16333333333333,86.6666666666667,0.0666666666666667,22,3,1,0,2
20.1,0,-2.29,87.5,-0.1,22,3,1,0,2
20.06666666666669,10,-2.23,88.3333333333333,-0.266666666666667,22,3,1,0,2
20.06666666666669,0,-2.09,89.1666666666667,-0.4333333333333329,22,3,1,0,2
20.0,0,-2.09,90.0,-0.6,23,3,1,0,2
20.0,0,-2.16333333333333,89.6666666666667,-0.5,23,3,1,0,2
19.963333333333296,0,-2.03,89.3333333333333,-0.4,23,3,1,0,2
19.865,0,-1.9,89.0,-0.3,23,3,1,0,2
19.79,0,-1.8725,88.6666666666667,-0.2,23,3,1,0,2
19.7,0,-1.79,88.3333333333333,-0.1,23,3,1,0,2
19.7,0,-1.7,88.0,0.0,0,4,1,0,2
19.6,10,-1.7,88.1666666666667,-0.05,0,4,1,0,2
19.533333333333296,0,-1.6,88.3333333333333,-0.1,0,4,1,0,2
19.463333333333296,0,-1.6,88.5,-0.15,0,4,1,0,2
19.39,0,-1.63333333333333,88.6666666666667,-0.2,0,4,1,0,2
19.29,0,-1.7,88.8333333333333,-0.25,0,4,1,0,2
19.23,0,-1.826666666666669,89.0,-0.3,1,4,1,0,2
19.1666666666667,0,-1.9,88.8333333333333,-0.3,1,4,1,0,2
19.1,0,-2.0,88.6666666666667,-0.3,1,4,1,0,2
19.06666666666669,0,-2.0,88.5,-0.3,1,4,1,0,2
19.0,0,-1.9,88.3333333333333,-0.3,1,4,1,0,2
18.89,0,-1.76666666666667,88.1666666666667,-0.3,1,4,1,0,2
18.82333333333329,0,-1.76,88.0,-0.3,2,4,1,0,2
18.79,0,-1.7225,88.0,-0.35,2,4,1,0,2
18.73,0,-1.79,88.0,-0.4,2,4,1,0,2
18.7,0,-1.8633333333333293,88.0,-0.45,2,4,1,0,2
18.625,0,-1.8633333333333293,88.0,-0.5,2,4,1,0,2
18.6,0,-1.96333333333333,88.0,-0.55,2,4,1,0,2
18.5,0,-2.16333333333333,88.0,-0.6,3,4,1,0,2
18.5,0,-2.26,87.8333333333333,-0.633333333333333,3,4,1,0,2
18.39,0,-2.2,87.6666666666667,-0.666666666666667,3,4,1,0,2
18.39,0,-2.16333333333333,87.5,-0.7,3,4,1,0,2
18.29,0,-2.09,87.3333333333333,-0.733333333333333,3,4,1,0,2
18.29,0,-2.09,87.1666666666667,-0.766666666666667,3,4,1,0,2
18.2,0,-2.09,87.0,-0.8,4,4,1,0,2
18.2,0,-2.03,87.0,-0.866666666666667,4,4,1,0,2
18.2,0,-2.09,87.0,-0.933333333333333,4,4,1,0,2
18.1333333333333,0,-2.0,87.0,-1.0,4,4,1,0,2
18.1,0,-2.0,87.0,-1.06666666666667,4,4,1,0,2
18.033333333333296,0,-1.845,87.0,-1.13333333333333,4,4,1,0,2
18.0,0,-1.7,87.0,-1.2,5,4,1,0,2
18.0,0,-1.63333333333333,86.6666666666667,-1.16666666666667,5,4,1,0,2
17.9633333333333,0,-1.63333333333333,86.3333333333333,-1.13333333333333,5,4,1,0,2
17.89,0,-1.63333333333333,86.0,-1.1,5,4,1,0,2
17.89,0,-1.7,85.6666666666667,-1.06666666666667,5,4,1,0,2
17.865,0,-1.7,85.3333333333333,-1.03333333333333,5,4,1,0,2
17.79,0,-1.7,85.0,-1.0,6,4,1,0,2
17.79,0,-1.76,84.8333333333333,-1.05,6,4,1,0,2
17.79,0,-1.826666666666669,84.6666666666667,-1.1,6,4,1,0,2
17.7,0,-1.9,84.5,-1.15,6,4,1,0,2
17.7,0,-2.0,84.3333333333333,-1.2,6,4,1,0,2
17.6,10,-2.06,84.1666666666667,-1.25,6,4,1,0,2
17.6,0,-2.12666666666667,84.0,-1.3,7,4,1,0,2
17.6,0,-2.12666666666667,83.5,-1.21666666666667,7,4,1,0,2
17.6,10,-1.95,83.0,-1.13333333333333,7,4,1,0,2
17.6,0,-1.76,82.5,-1.05,7,4,1,0,2
17.5333333333333,10,-1.63333333333333,82.0,-0.966666666666667,7,4,1,0,2
17.5,10,-1.6,81.5,-0.883333333333333,7,4,1,0,2
17.5,10,-1.6,81.0,-0.8,8,4,1,0,2
17.5,10,-1.56666666666667,80.5,-0.683333333333333,8,4,1,0,2
17.5,10,-1.42666666666667,80.0,-0.566666666666667,8,4,1,0,2
17.39,20,-1.13333333333333,79.5,-0.45,8,4,1,0,2
17.39,0,-0.933333333333333,79.0,-0.333333333333333,8,4,1,0,2
17.39,0,-0.866666666666667,78.5,-0.216666666666667,8,4,1,0,2
17.365,0,-0.733333333333333,78.0,-0.1,9,4,1,0,2
17.3566666666667,0,-0.5999999999999999,78.1666666666667,-0.0666666666666667,9,4,1,0,2
17.29,0,-0.5333333333333329,78.3333333333333,-0.0333333333333333,9,4,1,0,2
17.29,0,-0.4,78.5,0.0,9,4,1,0,2
17.29,0,-0.4,78.6666666666667,0.0333333333333333,9,4,1,0,2
17.29,0,-0.2666666666666669,78.8333333333333,0.0666666666666667,9,4,1,0,2
17.29,0,-0.0749999999999999,79.0,0.1,10,4,1,0,2
17.29,0,0.233333333333333,78.5,0.2833333333333329,10,4,1,0,2
17.29,0,0.466666666666667,78.0,0.466666666666667,10,4,1,0,2
17.29,0,0.733333333333333,77.5,0.65,10,4,1,0,2
17.29,0,0.966666666666667,77.0,0.8333333333333329,10,4,1,0,2
17.29,0,1.22666666666667,76.5,1.01666666666667,10,4,1,0,2
17.39,0,1.63333333333333,76.0,1.2,11,4,1,0,2
17.39,0,1.76,75.1666666666667,1.45,11,4,1,0,2
17.39,0,1.93333333333333,74.3333333333333,1.7,11,4,1,0,2
17.39,0,2.06,73.5,1.95,11,4,1,0,2
17.4266666666667,0,2.36,72.6666666666667,2.2,11,4,1,0,2
17.5,0,2.56,71.8333333333333,2.45,11,4,1,0,1
17.5,0,2.76666666666667,71.0,2.7,12,4,1,0,1
17.4266666666667,0,2.966666666666669,70.8333333333333,2.833333333333329,12,4,1,0,1
17.4266666666667,0,3.1566666666666694,70.6666666666667,2.966666666666669,12,4,1,0,1
17.4266666666667,0,3.36333333333333,70.5,3.1,12,4,1,0,1
17.5,0,3.545,70.3333333333333,3.2333333333333294,12,4,1,0,1
17.5,0,3.73,70.1666666666667,3.36666666666667,12,4,1,0,1
17.5,0,3.8633333333333297,70.0,3.5,13,4,1,0,1
17.4266666666667,0,4.06333333333333,69.8333333333333,3.53333333333333,13,4,1,0,1
17.5,0,4.263333333333329,69.6666666666667,3.56666666666667,13,4,1,0,1
17.5,0,4.43333333333333,69.5,3.6,13,4,1,0,1
