consumo_electrodomesticos,consumo_iluminacion,temperatura_sala,temperatura_exterior,humedad_exterior,temperatura_meteorologica,hora,dia_semana,mes,es_fin_de_semana,rango_termico
60,0,20.6,10.2933333333333,78.0,7.866666666666669,15,4,4,0,Medio
60,0,20.6975,10.96,80.0,7.8,15,4,4,0,Medio
50,0,20.79,10.9975,82.0,7.733333333333332,15,4,4,0,Medio
60,0,20.79,11.09,84.0,7.666666666666669,15,4,4,0,Medio
60,0,20.79,11.6,86.0,7.599999999999999,16,4,4,0,Medio
70,0,20.89,11.7266666666667,86.1666666666667,7.733333333333332,16,4,4,0,Medio
80,0,20.89,11.83,86.3333333333333,7.866666666666669,16,4,4,0,Medio
90,0,21.0,11.9633333333333,86.5,8.0,16,4,4,0,Medio
70,0,21.0,12.1,86.6666666666667,8.13333333333333,16,4,4,0,Medio
100,0,21.1,12.16,86.8333333333333,8.26666666666667,16,4,4,0,Medio
140,0,21.1,12.33,87.0,8.4,17,4,4,0,Medio
90,0,21.1,12.39,85.5,8.55,17,4,4,0,Medio
80,0,21.1666666666667,12.5333333333333,84.0,8.699999999999998,17,4,4,0,Medio
80,0,21.2,12.46,82.5,8.849999999999998,17,4,4,0,Medio
330,0,21.2,12.2333333333333,81.0,9.0,17,4,4,0,Medio
410,20,21.2,11.96,79.5,9.15,17,4,4,0,Medio
330,0,21.2,11.4,78.0,9.3,18,4,4,0,Medio
100,10,21.2,10.7933333333333,78.1666666666667,9.31666666666667,18,4,4,0,Medio
120,10,21.2,10.53,78.3333333333333,9.33333333333333,18,4,4,0,Medio
130,0,21.2,10.1966666666667,78.5,9.35,18,4,4,0,Medio
130,0,21.2,9.756,78.6666666666667,9.36666666666667,18,4,4,0,Medio
120,0,21.29,9.39666666666667,78.8333333333333,9.383333333333328,18,4,4,0,Medio
110,10,21.29,9.063333333333329,79.0,9.4,19,4,4,0,Medio
100,0,21.3566666666667,8.859999999999998,79.8333333333333,9.15,19,4,4,0,Medio
150,0,21.39,8.66666666666667,80.6666666666667,8.9,19,4,4,0,Medio
130,0,21.463333333333296,8.4975,81.5,8.65,19,4,4,0,Medio
100,0,21.5,8.25666666666667,82.3333333333333,8.4,19,4,4,0,Medio
100,0,21.5,8.03333333333333,83.1666666666667,8.15,19,4,4,0,Medio
120,0,21.5,7.8333333333333295,84.0,7.9,20,4,4,0,Medio
100,0,21.5,7.626666666666669,84.6666666666667,7.76666666666667,20,4,4,0,Medio
120,0,21.5,7.43333333333333,85.3333333333333,7.633333333333329,20,4,4,0,Medio
100,0,21.5,7.366666666666669,86.0,7.5,20,4,4,0,Medio
110,0,21.4266666666667,7.3,86.6666666666667,7.366666666666669,20,4,4,0,Medio
100,0,21.4266666666667,7.19,87.3333333333333,7.233333333333332,20,4,4,0,Medio
80,0,21.3566666666667,7.19,88.0,7.1,21,4,4,0,Medio
80,0,21.29,7.263333333333329,88.3333333333333,7.05,21,4,4,0,Medio
60,10,21.26,7.19,88.6666666666667,7.0,21,4,4,0,Medio
60,0,21.1333333333333,7.15666666666667,89.0,6.95,21,4,4,0,Medio
60,10,21.1,7.09,89.3333333333333,6.9,21,4,4,0,Medio
60,0,20.96,7.09,89.6666666666667,6.85,21,4,4,0,Medio
60,0,20.84,7.09,90.0,6.8,22,4,4,0,Medio
50,0,20.79,7.03,90.5,6.81666666666667,22,4,4,0,Medio
50,0,20.73,7.03,91.0,6.8333333333333295,22,4,4,0,Medio
50,0,20.6666666666667,7.09,91.5,6.85,22,4,4,0,Medio
40,0,20.533333333333296,7.09,92.0,6.86666666666667,22,4,4,0,Medio
50,0,20.5,7.09,92.5,6.883333333333329,22,4,4,0,Medio
60,0,20.4266666666667,7.1233333333333295,93.0,6.9,23,4,4,0,Medio
60,0,20.3566666666667,7.1233333333333295,93.3333333333333,6.91666666666667,23,4,4,0,Medio
50,0,20.29,7.1233333333333295,93.6666666666667,6.93333333333333,23,4,4,0,Medio
60,0,20.26,7.1233333333333295,94.0,6.95,23,4,4,0,Medio
40,0,20.2,7.09,94.3333333333333,6.96666666666667,23,4,4,0,Medio
60,0,20.1666666666667,7.03,94.6666666666667,6.98333333333333,23,4,4,0,Medio
50,0,20.1,6.96666666666667,95.0,7.0,0,5,4,1,Medio
50,0,20.0,6.9,95.1666666666667,6.93333333333333,0,5,4,1,Medio
40,0,20.0,6.8,95.3333333333333,6.86666666666667,0,5,4,1,Medio
60,0,19.89,6.8,95.5,6.8,0,5,4,1,Medio
50,0,19.89,6.8,95.6666666666667,6.73333333333333,0,5,4,1,Medio
60,0,19.79,6.763333333333329,95.8333333333333,6.66666666666667,0,5,4,1,Medio
50,0,19.79,6.6233333333333295,96.0,6.6,1,5,4,1,Medio
50,0,19.7,6.5,95.8333333333333,6.56666666666667,1,5,4,1,Medio
40,0,19.7,6.43333333333333,95.6666666666667,6.53333333333333,1,5,4,1,Medio
50,0,19.7,6.36666666666667,95.5,6.5,1,5,4,1,Medio
40,0,19.6,6.22666666666667,95.3333333333333,6.46666666666667,1,5,4,1,Medio
30,0,19.6,6.15666666666667,95.1666666666667,6.43333333333333,1,5,4,1,Medio
40,0,19.566666666666695,6.09,95.0,6.4,2,5,4,1,Medio
30,0,19.5,5.96666666666667,95.1666666666667,6.28333333333333,2,5,4,1,Medio
40,0,19.463333333333296,5.9,95.3333333333333,6.16666666666667,2,5,4,1,Medio
60,0,19.39,5.86666666666667,95.5,6.05,2,5,4,1,Medio
50,0,19.39,5.8,95.6666666666667,5.93333333333333,2,5,4,1,Medio
50,0,19.323333333333295,5.69,95.8333333333333,5.81666666666667,2,5,4,1,Medio
40,0,19.29,5.69,96.0,5.7,3,5,4,1,Medio
50,0,19.23,5.59,96.1666666666667,5.6,3,5,4,1,Medio
40,0,19.2,5.5,96.3333333333333,5.5,3,5,4,1,Medio
60,0,19.2,5.5,96.5,5.4,3,5,4,1,Medio
60,0,19.1666666666667,5.4,96.6666666666667,5.3,3,5,4,1,Medio
60,0,19.1,5.4,96.8333333333333,5.2,3,5,4,1,Medio
60,0,19.066666666666695,5.263333333333329,97.0,5.1,4,5,4,1,Medio
60,0,19.0,5.19,96.6666666666667,5.0833333333333295,4,5,4,1,Medio
40,0,19.0,5.19,96.3333333333333,5.06666666666667,4,5,4,1,Medio
50,0,18.963333333333296,5.1233333333333295,96.0,5.05,4,5,4,1,Medio
50,0,18.89,5.0,95.6666666666667,5.03333333333333,4,5,4,1,Medio
50,0,18.89,5.0,95.3333333333333,5.01666666666667,4,5,4,1,Medio
60,0,18.823333333333295,4.93333333333333,95.0,5.0,5,5,4,1,Medio
50,0,18.79,5.0,95.1666666666667,4.96666666666667,5,5,4,1,Medio
60,0,18.79,4.96666666666667,95.3333333333333,4.93333333333333,5,5,4,1,Medio
50,0,18.7,4.96666666666667,95.5,4.9,5,5,4,1,Medio
60,0,18.7,4.9,95.6666666666667,4.86666666666667,5,5,4,1,Medio
50,0,18.7,4.9,95.8333333333333,4.8333333333333295,5,5,4,1,Medio
50,0,18.7,5.0,96.0,4.8,6,5,4,1,Medio
40,0,18.6666666666667,5.1233333333333295,96.1666666666667,4.8,6,5,4,1,Medio
20,0,18.6666666666667,5.263333333333329,96.3333333333333,4.8,6,5,4,1,Medio
30,0,18.6,5.463333333333329,96.5,4.8,6,5,4,1,Medio
40,0,18.6,5.73,96.6666666666667,4.8,6,5,4,1,Medio
60,0,18.6,5.963333333333329,96.8333333333333,4.8,6,5,4,1,Medio
50,0,18.6666666666667,6.23,97.0,4.8,7,5,4,1,Medio
50,0,18.7,6.463333333333329,96.6666666666667,4.9,7,5,4,1,Medio
60,0,18.7,6.59,96.3333333333333,5.0,7,5,4,1,Medio
80,0,18.79,6.76,96.0,5.1,7,5,4,1,Medio
80,0,18.89,7.02666666666667,95.6666666666667,5.2,7,5,4,1,Medio
50,0,18.963333333333296,7.599999999999999,95.3333333333333,5.3,7,5,4,1,Medio
70,0,19.0,7.93333333333333,95.0,5.4,8,5,4,1,Medio
300,0,19.0,8.22666666666667,93.8333333333333,5.53333333333333,8,5,4,1,Medio
370,0,19.1333333333333,8.43333333333333,92.6666666666667,5.66666666666667,8,5,4,1,Medio
590,0,19.2,8.929999999999998,91.5,5.8,8,5,4,1,Medio
320,0,19.2633333333333,9.26333333333333,90.3333333333333,5.93333333333333,8,5,4,1,Medio
310,10,19.53,9.65,89.1666666666667,6.06666666666667,8,5,4,1,Medio
260,0,19.73,10.63,88.0,6.2,9,5,4,1,Medio
190,0,19.79,10.9633333333333,87.1666666666667,6.35,9,5,4,1,Medio
150,0,19.89,10.83,86.3333333333333,6.5,9,5,4,1,Medio
130,0,19.89,10.89,85.5,6.65,9,5,4,1,Medio
290,0,19.89,11.13,84.6666666666667,6.8,9,5,4,1,Medio
490,0,19.963333333333296,11.59,83.8333333333333,6.95,9,5,4,1,Medio
840,0,20.1333333333333,12.1,83.0,7.1,10,5,4,1,Medio
700,0,20.2,11.96,82.1666666666667,7.25,10,5,4,1,Medio
430,10,20.2,11.7933333333333,81.3333333333333,7.4,10,5,4,1,Medio
300,0,20.2,11.4,80.5,7.55,10,5,4,1,Medio
310,0,20.2,11.46,79.6666666666667,7.7,10,5,4,1,Medio
290,0,20.2,11.8666666666667,78.8333333333333,7.849999999999999,10,5,4,1,Medio
300,0,20.26,12.5266666666667,78.0,8.0,11,5,4,1,Medio
240,0,20.3566666666667,12.86,77.3333333333333,8.11666666666667,11,5,4,1,Medio
160,0,20.29,13.0666666666667,76.6666666666667,8.233333333333329,11,5,4,1,Medio
90,0,20.29,13.0666666666667,76.0,8.349999999999998,11,5,4,1,Medio
70,10,20.3566666666667,13.33,75.3333333333333,8.46666666666667,11,5,4,1,Medio
80,0,20.4266666666667,13.39,74.6666666666667,8.58333333333333,11,5,4,1,Medio
80,0,20.5,13.495,74.0,8.699999999999998,12,5,4,1,Medio
80,0,20.39,13.0,73.0,8.83333333333333,12,5,4,1,Medio
570,0,20.39,13.0666666666667,72.0,8.96666666666667,12,5,4,1,Medio
610,0,20.5,12.9333333333333,71.0,9.1,12,5,4,1,Medio
330,0,20.566666666666695,13.1333333333333,70.0,9.233333333333329,12,5,4,1,Medio
350,0,20.7,13.39,69.0,9.36666666666667,12,5,4,1,Medio
260,0,20.7,13.39,68.0,9.5,13,5,4,1,Medio
270,10,20.79,13.2333333333333,67.1666666666667,9.66666666666667,13,5,4,1,Medio
210,0,20.79,12.9,66.3333333333333,9.83333333333333,13,5,4,1,Medio
100,0,20.79,12.63,65.5,10.0,13,5,4,1,Medio
100,0,20.8566666666667,12.8966666666667,64.6666666666667,10.1666666666667,13,5,4,1,Medio
90,0,20.9266666666667,12.9633333333333,63.83333333333329,10.3333333333333,13,5,4,1,Medio
100,0,21.025,12.89,63.0,10.5,14,5,4,1,Medio
110,0,21.033333333333296,12.7266666666667,62.33333333333329,10.5,14,5,4,1,Medio
100,0,21.1,13.0,61.66666666666671,10.5,14,5,4,1,Medio
80,0,21.1666666666667,13.19,61.0,10.5,14,5,4,1,Medio
90,10,21.2,13.2633333333333,60.33333333333329,10.5,14,5,4,1,Medio
90,0,21.2,13.1266666666667,59.66666666666671,10.5,14,5,4,1,Medio
80,0,21.2,13.0,59.0,10.5,15,5,4,1,Medio
90,0,21.2,13.0666666666667,59.5,10.5333333333333,15,5,4,1,Medio
90,0,21.1,13.1,60.0,10.5666666666667,15,5,4,1,Medio
250,0,21.1,13.1,60.5,10.6,15,5,4,1,Medio
390,0,21.1,12.86,61.0,10.6333333333333,15,5,4,1,Medio
190,10,21.1,12.86,61.5,10.6666666666667,15,5,4,1,Medio
100,0,21.1,12.6266666666667,62.0,10.7,16,5,4,1,Medio
280,0,21.033333333333296,12.4266666666667,62.33333333333329,10.6666666666667,16,5,4,1,Medio
560,0,21.1,12.39,62.66666666666671,10.6333333333333,16,5,4,1,Medio
600,0,21.033333333333296,12.1966666666667,63.0,10.6,16,5,4,1,Medio
290,10,21.0,11.9333333333333,63.33333333333329,10.5666666666667,16,5,4,1,Medio
90,0,21.0,11.7266666666667,63.66666666666671,10.5333333333333,16,5,4,1,Medio
370,0,20.89,11.66,64.0,10.5,17,5,4,1,Medio
670,0,20.89,11.6,64.5,10.3666666666667,17,5,4,1,Medio
230,0,20.89,11.66,65.0,10.2333333333333,17,5,4,1,Medio
160,0,20.79,11.5333333333333,65.5,10.1,17,5,4,1,Medio
90,0,20.79,11.4633333333333,66.0,9.96666666666667,17,5,4,1,Medio
70,0,20.7,11.39,66.5,9.83333333333333,17,5,4,1,Medio
70,10,20.7,11.245,67.0,9.7,18,5,4,1,Medio
70,0,20.6,11.19,67.0,9.68333333333333,18,5,4,1,Medio
70,0,20.6,11.19,67.0,9.66666666666667,18,5,4,1,Medio
70,0,20.5,11.16,67.0,9.65,18,5,4,1,Medio
70,0,20.4266666666667,11.1,67.0,9.633333333333328,18,5,4,1,Medio
70,0,20.39,10.9333333333333,67.0,9.61666666666667,18,5,4,1,Medio
70,0,20.323333333333295,10.6,67.0,9.6,19,5,4,1,Medio
80,0,20.26,10.3,67.0,9.55,19,5,4,1,Medio
60,0,20.2,10.4333333333333,67.0,9.5,19,5,4,1,Medio
50,10,20.1666666666667,11.13,67.0,9.45,19,5,4,1,Medio
60,0,20.1,11.4633333333333,67.0,9.4,19,5,4,1,Medio
40,0,19.963333333333296,10.3566666666667,67.0,9.35,19,5,4,1,Medio
70,0,19.89,9.35666666666667,67.0,9.3,20,5,4,1,Medio
70,0,19.79,8.59,67.3333333333333,9.05,20,5,4,1,Medio
60,0,19.73,8.19666666666667,67.6666666666667,8.8,20,5,4,1,Medio
80,0,19.65,7.7,68.0,8.55,20,5,4,1,Medio
70,0,19.566666666666695,7.366666666666669,68.3333333333333,8.3,20,5,4,1,Medio
80,0,19.5,7.02666666666667,68.6666666666667,8.05,20,5,4,1,Medio
70,0,19.39,6.7425,69.0,7.8,21,5,4,1,Medio
70,0,19.323333333333295,6.56333333333333,70.0,7.599999999999999,21,5,4,1,Medio
70,0,19.26,6.23,71.0,7.4,21,5,4,1,Medio
70,0,19.2,5.963333333333329,72.0,7.2,21,5,4,1,Medio
70,0,19.1,5.8,73.0,7.0,21,5,4,1,Medio
70,0,19.033333333333296,5.72666666666667,74.0,6.8,21,5,4,1,Medio
60,0,19.0,5.59,75.0,6.6,22,5,4,1,Medio
70,0,18.9266666666667,5.53,76.1666666666667,6.4,22,5,4,1,Medio
80,0,18.8566666666667,5.36666666666667,77.3333333333333,6.2,22,5,4,1,Medio
110,10,18.79,5.3,78.5,6.0,22,5,4,1,Medio
70,0,18.76,5.23,79.6666666666667,5.8,22,5,4,1,Medio
50,0,18.7,5.09,80.8333333333333,5.6,22,5,4,1,Medio
50,0,18.7,5.06,82.0,5.4,23,5,4,1,Medio
40,0,18.6333333333333,5.0,82.6666666666667,5.21666666666667,23,5,4,1,Medio
20,0,18.6,4.83,83.3333333333333,5.03333333333333,23,5,4,1,Medio
40,0,18.533333333333296,4.69,84.0,4.85,23,5,4,1,Medio
30,0,18.5,4.69,84.6666666666667,4.66666666666667,23,5,4,1,Medio
70,0,18.463333333333296,4.72666666666667,85.3333333333333,4.48333333333333,23,5,4,1,Medio
50,0,18.39,4.8,86.0,4.3,0,6,5,1,Medio
60,0,18.39,4.8,86.3333333333333,4.28333333333333,0,6,5,1,Medio
50,0,18.323333333333295,4.66,86.6666666666667,4.26666666666667,0,6,5,1,Medio
50,0,18.29,4.53,87.0,4.25,0,6,5,1,Medio
60,0,18.29,4.59,87.3333333333333,4.23333333333333,0,6,5,1,Medio
40,0,18.2,4.65666666666667,87.6666666666667,4.21666666666667,0,6,5,1,Medio
60,0,18.2,4.53,88.0,4.2,1,6,5,1,Medio
50,0,18.1666666666667,4.36666666666667,88.3333333333333,4.11666666666667,1,6,5,1,Medio
60,0,18.1,4.16,88.6666666666667,4.03333333333333,1,6,5,1,Medio
50,0,18.1,3.8333333333333295,89.0,3.95,1,6,5,1,Medio
60,0,18.1,3.5666666666666695,89.3333333333333,3.86666666666667,1,6,5,1,Medio
50,0,18.066666666666695,3.36333333333333,89.6666666666667,3.7833333333333297,1,6,5,1,Medio
40,0,18.0,3.1566666666666694,90.0,3.7,2,6,5,1,Medio
50,0,18.0,3.06,90.3333333333333,3.6666666666666705,2,6,5,1,Medio
40,0,18.0,3.06,90.6666666666667,3.6333333333333298,2,6,5,1,Medio
50,0,17.9266666666667,3.09,91.0,3.6,2,6,5,1,Medio
50,0,17.9266666666667,3.0,91.3333333333333,3.56666666666667,2,6,5,1,Medio
60,0,17.89,3.06,91.6666666666667,3.53333333333333,2,6,5,1,Medio
50,0,17.79,3.06,92.0,3.5,3,6,5,1,Medio
60,0,17.79,2.72666666666667,92.1666666666667,3.41666666666667,3,6,5,1,Alto
40,0,17.79,2.62666666666667,92.3333333333333,3.3333333333333295,3,6,5,1,Alto
20,0,17.73,2.62666666666667,92.5,3.25,3,6,5,1,Alto
40,0,17.7,2.5,92.6666666666667,3.16666666666667,3,6,5,1,Alto
40,0,17.7,2.43333333333333,92.8333333333333,3.0833333333333295,3,6,5,1,Alto
50,0,17.6,2.4,93.0,3.0,4,6,5,1,Alto
50,0,17.6,2.4,93.5,2.86666666666667,4,6,5,1,Alto
60,0,17.6,2.36333333333333,94.0,2.7333333333333294,4,6,5,1,Alto
50,0,17.6,2.36333333333333,94.5,2.6,4,6,5,1,Alto
60,0,17.6,2.62666666666667,95.0,2.4666666666666694,4,6,5,1,Medio
50,0,17.5333333333333,2.7,95.5,2.3333333333333295,4,6,5,1,Medio
50,0,17.5,2.7,96.0,2.2,5,6,5,1,Medio
50,0,17.4266666666667,2.6725,95.8333333333333,2.16666666666667,5,6,5,1,Medio
50,0,17.5,2.4633333333333294,95.6666666666667,2.13333333333333,5,6,5,1,Alto
50,0,17.4266666666667,2.32666666666667,95.5,2.1,5,6,5,1,Alto
60,0,17.39,2.4666666666666694,95.3333333333333,2.06666666666667,5,6,5,1,Medio
50,0,17.39,2.62666666666667,95.1666666666667,2.03333333333333,5,6,5,1,Medio
60,0,17.39,2.76,95.0,2.0,6,6,5,1,Medio
60,0,17.39,2.73,95.3333333333333,2.03333333333333,6,6,5,1,Medio
50,0,17.39,2.93,95.6666666666667,2.06666666666667,6,6,5,1,Medio
50,0,17.39,3.09,96.0,2.1,6,6,5,1,Medio
50,0,17.39,3.16333333333333,96.3333333333333,2.13333333333333,6,6,5,1,Medio
50,0,17.39,3.5666666666666695,96.6666666666667,2.16666666666667,6,6,5,1,Medio
50,0,17.4633333333333,3.76,97.0,2.2,7,6,5,1,Medio
60,0,17.5,4.1233333333333295,96.5,2.55,7,6,5,1,Medio
60,0,17.5,4.33,96.0,2.9,7,6,5,1,Medio
80,0,17.5,4.82333333333333,95.5,3.25,7,6,5,1,Medio
50,0,17.5666666666667,5.36333333333333,95.0,3.6,7,6,5,1,Medio
50,0,17.8666666666667,6.2,94.5,3.95,7,6,5,1,Medio
60,0,18.66,6.93,94.0,4.3,8,6,5,1,Medio
60,10,19.456666666666695,7.456666666666669,92.5,4.7,8,6,5,1,Medio
60,0,20.0633333333333,8.099999999999998,91.0,5.1,8,6,5,1,Medio
60,0,20.956666666666695,8.56,89.5,5.5,8,6,5,1,Medio
70,0,21.5633333333333,8.79333333333333,88.0,5.9,8,6,5,1,Medio
200,0,21.96,9.26,86.5,6.3,8,6,5,1,Medio
160,0,22.1666666666667,9.3,85.0,6.7,9,6,5,1,Medio
50,0,22.34,9.22666666666667,82.8333333333333,6.883333333333329,9,6,5,1,Medio
160,0,22.9266666666667,9.6,80.6666666666667,7.06666666666667,9,6,5,1,Medio
60,0,23.26,9.8,78.5,7.25,9,6,5,1,Medio
60,0,23.4266666666667,10.0633333333333,76.3333333333333,7.43333333333333,9,6,5,1,Medio
50,0,23.566666666666695,10.2633333333333,74.1666666666667,7.616666666666669,9,6,5,1,Medio
40,0,23.73,10.5,72.0,7.8,10,6,5,1,Medio
60,0,23.79,10.5666666666667,70.8333333333333,8.01666666666667,10,6,5,1,Medio
60,0,23.9266666666667,10.63,69.6666666666667,8.233333333333329,10,6,5,1,Medio
60,0,24.0,10.7633333333333,68.5,8.449999999999998,10,6,5,1,Medio
70,0,24.0,10.8666666666667,67.3333333333333,8.66666666666667,10,6,5,1,Medio
90,0,23.9266666666667,11.025,66.1666666666667,8.88333333333333,10,6,5,1,Medio
80,0,23.89,11.2333333333333,65.0,9.1,11,6,5,1,Medio
80,0,23.89,11.3,66.1666666666667,9.26666666666667,11,6,5,1,Medio
90,0,23.79,11.2266666666667,67.3333333333333,9.43333333333333,11,6,5,1,Medio
100,0,23.79,11.33,68.5,9.6,11,6,5,1,Medio
100,0,23.73,11.39,69.6666666666667,9.76666666666667,11,6,5,1,Medio
100,0,23.79,11.6666666666667,70.8333333333333,9.93333333333333,11,6,5,1,Medio
90,0,23.76,11.86,72.0,10.1,12,6,5,1,Medio
100,0,23.6333333333333,11.9266666666667,69.1666666666667,10.2666666666667,12,6,5,1,Medio
90,0,23.566666666666695,12.0,66.3333333333333,10.4333333333333,12,6,5,1,Medio
100,0,23.4725,12.1177777777778,63.5,10.6,12,6,5,1,Medio
90,0,23.323333333333295,12.36,60.66666666666671,10.7666666666667,12,6,5,1,Medio
110,0,23.2,12.5,57.83333333333329,10.9333333333333,12,6,5,1,Medio
90,0,23.1333333333333,12.5,55.0,11.1,13,6,5,1,Medio
100,0,23.0,12.6925,54.66666666666671,11.2,13,6,5,1,Medio
90,0,22.9266666666667,12.89,54.33333333333329,11.3,13,6,5,1,Medio
70,0,22.8566666666667,13.0333333333333,54.0,11.4,13,6,5,1,Medio
60,0,22.73,13.1,53.66666666666671,11.5,13,6,5,1,Medio
60,0,22.566666666666695,13.13,53.33333333333329,11.6,13,6,5,1,Medio
80,0,22.5,13.295,53.0,11.7,14,6,5,1,Medio
80,0,22.3566666666667,13.4633333333333,51.33333333333329,11.8166666666667,14,6,5,1,Medio
120,0,22.29,13.5333333333333,49.66666666666671,11.9333333333333,14,6,5,1,Medio
120,0,22.26,13.6,48.0,12.05,14,6,5,1,Medio
110,0,22.2,13.63,46.33333333333329,12.1666666666667,14,6,5,1,Medio
140,0,22.1333333333333,13.69,44.66666666666671,12.2833333333333,14,6,5,1,Medio
110,0,22.1333333333333,13.83,43.0,12.4,15,6,5,1,Medio
110,0,22.1,13.89,43.16666666666671,12.5166666666667,15,6,5,1,Medio
110,0,22.1,14.0,43.33333333333329,12.6333333333333,15,6,5,1,Medio
120,0,22.0,14.0,43.5,12.75,15,6,5,1,Medio
100,0,22.0,14.0333333333333,43.66666666666671,12.8666666666667,15,6,5,1,Medio
80,0,22.0,14.16,43.83333333333329,12.9833333333333,15,6,5,1,Medio
100,0,21.89,14.19,44.0,13.1,16,6,5,1,Medio
270,0,21.89,14.2633333333333,43.33333333333329,13.2166666666667,16,6,5,1,Medio
250,0,21.79,14.36,42.66666666666671,13.3333333333333,16,6,5,1,Medio
110,0,21.73,14.345,42.0,13.45,16,6,5,1,Medio
130,0,21.7,14.4266666666667,41.33333333333329,13.5666666666667,16,6,5,1,Medio
430,0,21.7,14.5666666666667,40.66666666666671,13.6833333333333,16,6,5,1,Medio
300,0,21.7,14.55,40.0,13.8,17,6,5,1,Medio
270,0,21.7,14.4633333333333,39.66666666666671,13.7833333333333,17,6,5,1,Medio
240,0,21.6,14.4633333333333,39.33333333333329,13.7666666666667,17,6,5,1,Medio
220,0,21.6,14.4266666666667,39.0,13.75,17,6,5,1,Medio
360,0,21.5,14.5,38.66666666666671,13.7333333333333,17,6,5,1,Medio
430,0,21.5,14.5,38.33333333333329,13.7166666666667,17,6,5,1,Medio
450,0,21.5,14.4266666666667,38.0,13.7,18,6,5,1,Medio
440,0,21.5,14.39,38.33333333333329,13.6333333333333,18,6,5,1,Medio
410,0,21.533333333333296,14.39,38.66666666666671,13.5666666666667,18,6,5,1,Medio
100,0,21.6,14.2633333333333,39.0,13.5,18,6,5,1,Medio
120,0,21.6,14.13,39.33333333333329,13.4333333333333,18,6,5,1,Medio
110,0,21.533333333333296,14.03,39.66666666666671,13.3666666666667,18,6,5,1,Medio
120,0,21.5,13.7566666666667,40.0,13.3,19,6,5,1,Medio
120,10,21.5,13.6,40.83333333333329,13.1666666666667,19,6,5,1,Medio
100,0,21.4266666666667,13.66,41.66666666666671,13.0333333333333,19,6,5,1,Medio
170,0,21.3566666666667,14.2933333333333,42.5,12.9,19,6,5,1,Medio
100,0,21.29,14.5666666666667,43.33333333333329,12.7666666666667,19,6,5,1,Medio
90,0,21.26,14.0266666666667,44.16666666666671,12.6333333333333,19,6,5,1,Medio
90,0,21.2,12.6933333333333,45.0,12.5,20,6,5,1,Medio
90,0,21.1,11.495,46.83333333333329,12.1,20,6,5,1,Medio
120,0,21.033333333333296,10.1933333333333,48.66666666666671,11.7,20,6,5,1,Medio
120,0,20.963333333333296,9.46666666666667,50.5,11.3,20,6,5,1,Medio
110,0,20.89,8.72333333333333,52.33333333333329,10.9,20,6,5,1,Medio
110,0,20.79,8.19666666666667,54.16666666666671,10.5,20,6,5,1,Medio
100,0,20.73,7.7,56.0,10.1,21,6,5,1,Medio
100,10,20.7,7.366666666666669,57.0,9.81666666666667,21,6,5,1,Medio
70,0,20.6333333333333,6.89666666666667,58.0,9.533333333333328,21,6,5,1,Medio
80,0,20.566666666666695,6.56333333333333,59.0,9.25,21,6,5,1,Medio
80,0,20.5,6.23,60.0,8.96666666666667,21,6,5,1,Medio
80,0,20.3566666666667,6.09,61.0,8.68333333333333,21,6,5,1,Medio
80,0,20.29,5.86666666666667,62.0,8.4,22,6,5,1,Medio
90,0,20.26,5.72666666666667,63.0,8.18333333333333,22,6,5,1,Medio
80,0,20.125,5.43333333333333,64.0,7.96666666666667,22,6,5,1,Medio
70,0,20.033333333333296,5.22666666666667,65.0,7.75,22,6,5,1,Medio
60,0,19.963333333333296,5.19,66.0,7.53333333333333,22,6,5,1,Medio
40,0,19.89,5.1233333333333295,67.0,7.31666666666667,22,6,5,1,Medio
40,0,19.8566666666667,5.045,68.0,7.1,23,6,5,1,Medio
30,0,19.79,4.96666666666667,68.1666666666667,6.96666666666667,23,6,5,1,Medio
50,0,19.7,4.8333333333333295,68.3333333333333,6.8333333333333295,23,6,5,1,Medio
60,0,19.6333333333333,4.8,68.5,6.7,23,6,5,1,Medio
60,0,19.566666666666695,4.72666666666667,68.6666666666667,6.56666666666667,23,6,5,1,Medio
50,0,19.5,4.59,68.8333333333333,6.43333333333333,23,6,5,1,Medio
50,0,19.39,4.53,69.0,6.3,0,0,5,0,Medio
50,0,19.39,4.56,69.6666666666667,6.16666666666667,0,0,5,0,Medio
60,0,19.29,4.5,70.3333333333333,6.03333333333333,0,0,5,0,Medio
50,0,19.23,4.5,71.0,5.9,0,0,5,0,Medio
60,0,19.2,4.56,71.6666666666667,5.76666666666667,0,0,5,0,Medio
60,0,19.1333333333333,4.56,72.3333333333333,5.633333333333329,0,0,5,0,Medio
60,0,19.1,4.5,73.0,5.5,1,0,5,0,Medio
50,0,19.1,4.36666666666667,75.3333333333333,5.2,1,0,5,0,Medio
50,0,19.0,4.16,77.6666666666667,4.9,1,0,5,0,Medio
50,0,18.9175,3.76,80.0,4.6,1,0,5,0,Alto
50,0,18.823333333333295,3.595,82.3333333333333,4.3,1,0,5,0,Alto
50,0,18.79,3.43333333333333,84.6666666666667,4.0,1,0,5,0,Alto
20,0,18.79,3.13333333333333,87.0,3.7,2,0,5,0,Alto
40,0,18.7,2.93333333333333,87.0,3.65,2,0,5,0,Alto
30,0,18.7,2.7,87.0,3.6,2,0,5,0,Alto
50,0,18.6,2.7,87.0,3.55,2,0,5,0,Alto
60,0,18.6,2.73,87.0,3.5,2,0,5,0,Alto
40,0,18.566666666666695,2.79,87.0,3.45,2,0,5,0,Alto
